,店內開盒遊戲列表,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
中文名稱,注音索引,英文名稱,語言版本,遊戲人數,放置櫃位,BGG玩家評分,BGG建議最佳人數,BGG遊戲時間(分鐘),BGG遊戲難度,BGG連結,所有人,店內熱門,定價,分類,標籤1,標籤2,標籤3
揭密希特勒,ㄐ,Secret Hitler,中,5-10,K5,7.5,8，10,45,1.67,https://boardgamegeek.com/boardgame/188834/secret-hitler,烏嘎嘎,,,,,,
推翻蘇丹,ㄊ,Sultans of Karaya,中,5-15,H4,6.4,N/A,60,1.82,https://boardgamegeek.com/boardgame/94365/sultans-karaya,烏嘎嘎,,,,,,
醉不可能的任務,ㄗ,N/A,中,5-8,D1,N/A,N/A,20-40,N/A,N/A,巴仔,,,,,,
忍者魂,ㄖ,Ninja Soul,中,5-8,H4,6.7,N/A,15,N/A,https://boardgamegeek.com/boardgame/235893/ninja-soul,烏嘎嘎,,,,,,
殺手賽局,ㄕ,Dead Last,中,6-12,H4,6.6,8-10,10-90,1.09,https://boardgamegeek.com/boardgame/184522/dead-last,烏嘎嘎,v,,,,,
教父風雲,ㄐ,Mafia de Cuba,中,6-12,H4,6.7,8-10,10-20,1.52,https://boardgamegeek.com/boardgame/176558/mafia-de-cuba,烏嘎嘎,,,,,,
血契獵殺,ㄒ,Blood Bound,英,6-12,H4,6.7,"8,10",30,1.68,https://boardgamegeek.com/boardgame/130877/blood-bound,烏嘎嘎,,,,,,
兩室一彈,ㄌ,Two Rooms and A Boom,中,6-30,K5,7,"10,14,16,18,20,22",7-20,1.43,https://boardgamegeek.com/boardgame/134352/two-rooms-and-boom,烏嘎嘎,,,,,,
古董局中局,ㄍ,The Deception of Antiques: 12 Chinese Zodiac Bronze Heads,中,6-8,J8,7.8,8,30-60,2.5,https://boardgamegeek.com/boardgame/234510/deception-antiques-12-chinese-zodiac-bronze-heads,烏嘎嘎,,,,,,
眾口難言,ㄓ,Reverse Charades,中,6-99,C4,6.7,"6,9,12",30,1.05,https://boardgamegeek.com/boardgame/86156/reverse-charades,烏嘎嘎,,,,,,
狼人,ㄌ,The Werewolves of Miller's Hollow,中,8-18,H4,6.8,11-15,30,1.32,https://boardgamegeek.com/boardgame/25821/werewolves-millers-hollow,烏嘎嘎,,,,,,
聖堂騎士的陰謀,ㄕ,Templar Intrigue,中,9-10,H4,5.1,10,15-30,1.38,https://boardgamegeek.com/boardgame/150690/templar-intrigue ,烏嘎嘎,,,,,,
海霸,ㄏ,Coiding Ocean,中,N/A,D1,N/A,N/A,N/A,N/A,N/A,巴仔,,,,,,
火柴盒系列 順手牽柴,ㄏ,Helvetiq Colorfox,中,N/A,J7,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
維京傳奇：黑暗峻嶺+英靈殿雙擴充,ㄨ,Champions of Midgard: The Dark Mountains+Champions of Midgard: Valhalla,中,N/A,J8,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
宮殿,ㄍ,Pallazo,英,N/A,,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
名偵大賽,ㄇ,Awkward Guests,中,1-8,L4,7.7,4,45-75,2.31,https://boardgamegeek.com/boardgame/188866/awkward-guests,烏嘎嘎,,,,,,
大搜查！01,ㄉ,Unlock!,中,2-4,L4,7.4,2,45-75,2.15,https://boardgamegeek.com/boardgame/213460/unlock-escape-adventures,烏嘎嘎,v,,,,,
大搜查！英勇冒險 05,ㄉ,Unlock! Heroic Adventure,中,1-6,L4,7.7,2,60,2.26,https://boardgamegeek.com/boardgame/266121/unlock-heroic-adventures,烏嘎嘎,,,,,,
大搜查！時光冒險 06,ㄉ,Unlock! Timeless Adventures,中,1-6,L4,7.9,2,60-90,2.06,https://boardgamegeek.com/boardgame/279613/unlock-timeless-adventures,烏嘎嘎,,,,,,
大搜查！史詩冒險 07,ㄉ,Unlock! Epic Adventures,中,1-6,L4,7.8,2,60,2.15,https://boardgamegeek.com/boardgame/294612/unlock-epic-adventures,烏嘎嘎,,,,,,
大搜查！神話冒險 08,ㄉ,Unlock!: Mythic Adventures,中,1-6,L4,7.8,2,60,2.18,https://boardgamegeek.com/boardgame/302425/unlock-mythic-adventures,烏嘎嘎,,,,,,
大搜查！絕密冒險 03,ㄉ,Unlock!: Secret Adventures,中,1-6,L4,7.6,2,60,2.14,https://boardgamegeek.com/boardgame/239307/unlock-secret-adventures,烏嘎嘎,,,,,,
大搜查！異域冒險 04,ㄉ,Unlock!: Exotic Adventures,中,1-6,L4,7.4,2-3,60-90,2.29,https://boardgamegeek.com/boardgame/254226/unlock-exotic-adventures,烏嘎嘎,,,,,,
大搜查！星際大戰,ㄉ,Unlock!: Star Wars,中,1-6,L4,7.1,2,60,1.87,https://boardgamegeek.com/boardgame/312267/star-wars-unlock,烏嘎嘎,,,,,,
留里克王朝：基輔的黎明,ㄌ,Rurik: Dawn of Kiev,英,1-4,2F,7.8,3-4,60-120,3.04,https://boardgamegeek.com/boardgame/228328/rurik-dawn-kiev,烏嘎嘎,,,,,,
疊人塔,ㄉ,Castell,中,2-4,L1,7.5,3,60-90,3.24,https://boardgamegeek.com/boardgame/238638/castell,烏嘎嘎,,,,,,
奇幻藏書,ㄑ,Ex Libris,中,1-4,J8,7.2,3,45,2.55,https://boardgamegeek.com/boardgame/201825/ex-libris,烏嘎嘎,,,,,,
木鹿：絲路之心,ㄇ,Merv: The Heart of the Silk Road,中,1-4,J3,7.6,4,90,3.45,https://boardgamegeek.com/boardgame/306040/merv-heart-silk-road,烏嘎嘎,,,,,,
積多寶,ㄐ,Keetoo,中,2-5,J6,N/A,N/A,10-15,N/A,https://boardgamegeek.com/boardgame/330936/keetoo,烏嘎嘎,,,,,,
超級犀牛：雙胞協尋,ㄔ,Rhino Hero: Missing Match,中,2-4,J6,6.9,4,10-15,1,https://boardgamegeek.com/boardgame/356301/rhino-hero-missing-match,烏嘎嘎,,,,,,
天天都是情人節,ㄊ,VALENTINE'S DAY/Rose Ceremony,中,3-6,E4,6.2,N/A,15,1,https://boardgamegeek.com/boardgame/300090/rose-ceremony,烏嘎嘎,,,,,,
神探諾斯,ㄕ,Inspector Nose,中,2-5,E4,6.9,3-4,20,1,https://boardgamegeek.com/boardgame/330602/inspektor-nase,烏嘎嘎,,,,,,
富饒之城2戰火隆隆,ㄈ,Oriflamme: Ablaze,中,3-5,F4,7.5,4,15-30,2.29,https://boardgamegeek.com/boardgame/313261/oriflamme-ablaze,烏嘎嘎,,,,,,
樹木園,ㄕ,Arboretum,中,2-4,F4,7.4,2,30,2.15,https://boardgamegeek.com/boardgame/140934/arboretum,烏嘎嘎,,,,,,
林中狐,ㄌ,The Fox in the Forest Duet,中,2,F5,7.2,2,30,1.58,https://boardgamegeek.com/boardgame/221965/fox-forest,烏嘎嘎,,,,,,
林中狐 二重奏,ㄌ,The Fox in the Forest Duet,中,2,F5,7.1,2,30,1.69,https://boardgamegeek.com/boardgame/288169/fox-forest-duet,烏嘎嘎,,,,,,
神探緝兇,ㄕ,Fugitive,中,2,F5,7.2,2,5-20,1.68,https://boardgamegeek.com/boardgame/197443/fugitive,烏嘎嘎,,,,,,
雲遊,ㄩ,Roam,中,2-4,,7.4,3,30-45,1.8,https://boardgamegeek.com/boardgame/267319/roam,烏嘎嘎,,,,,,
終極鐵路,ㄓ,Ultimate Railroads,中,1-4,L1,8.4,N/A,90-120,3.38,https://boardgamegeek.com/boardgame/329591/ultimate-railroads,烏嘎嘎,,,,,,
蒸汽,ㄓ,Steam,中,3-5,L5,7.6,4,90,3.46,https://boardgamegeek.com/boardgame/329591/ultimate-railroads,烏嘎嘎,,,,,,
字字轉機─臉紅心跳,ㄗ,Anomia X,中,3-6,C4,6.9,5-6,30-60,1,https://boardgamegeek.com/boardgame/225062/anomia-x,烏嘎嘎,,,,,,
繪聲繪影,ㄏ,What's That Sound?,中,3-6,E4,6.1,N/A,15-20,N/A,https://boardgamegeek.com/boardgame/341136/whats-sound,烏嘎嘎,,,,,,
無間風雲─大全套,ㄨ,Good Cop Bad Cop with Expansion,中,4-8,L5,6.6,6，8,10-20,1.26,https://boardgamegeek.com/boardgame/153064/good-cop-bad-cop,烏嘎嘎,,,,,,
世界上有兩種人,ㄕ,There are two kinds of people,中,4-10,C4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
狂熱獨角獸,ㄎ,Unicorn Fever,中,2-6,,7.2,4,40,2.26,https://boardgamegeek.com/boardgame/245658/unicorn-fever,烏嘎嘎,,,,,,
誰是牛頭王 豪華版,ㄕ,Take 6! Deluxe,中,2-10,C4,6.9,5-6,45,1.2,https://boardgamegeek.com/boardgame/432/6-nimmt,烏嘎嘎,,,,,,
釀藥森林,ㄋ,Brew,中,2-4,L5,7.2,3,45-90,2.33,https://boardgamegeek.com/boardgame/332386/brew,烏嘎嘎,,,,,,
巫師之石,ㄨ,Witchstone,中,2-4,L5,7.7,3,60-90,2.71,https://boardgamegeek.com/boardgame/318560/witchstone,烏嘎嘎,,,,,,
花磚物語4：花園宮殿,ㄏ,Azul: Queen's Garden,中,2-4,A4,7.6,2,45-60,2-89,https://boardgamegeek.com/boardgame/346965/azul-queens-garden,烏嘎嘎,,,,,,
我要上太空,ㄨ,wild space,中,1-5,,7.3,1-3,15-40,2.13,https://boardgamegeek.com/boardgame/298371/wild-space,烏嘎嘎,,,,,,
龍龍公園,ㄌ,Draftosaurus,中,2-5,L5,7.1,4,15,1.23,https://boardgamegeek.com/boardgame/264055/draftosaurus,烏嘎嘎,,,,,,
創世的七色棋,ㄔ,Etariya,中,2,G5,6.5,2,,,https://boardgamegeek.com/boardgame/369984/etariya,烏嘎嘎,,,,,,
洛可莫莫,ㄌ,Loco Momo,中,1-4,L5,6.5,2,20-30,1.18,https://boardgamegeek.com/boardgame/317299/loco-momo,烏嘎嘎,,,,,,
生命之火,ㄕ,Bonfire,中,1-4,E2,7.8,3,70-100,3.64,https://boardgamegeek.com/boardgame/304420/bonfire,烏嘎嘎,,,,,,
美麗新世界,ㄇ,It's a Wonderful World,中,1-5,,7.8,4,30-60,2.3,https://boardgamegeek.com/boardgame/271324/its-wonderful-world,烏嘎嘎,,,,,,
呼拉大師,ㄏ,Hula-Hoo!,中,2-6,K6,6.7,3,10-20,1.5,https://boardgamegeek.com/boardgame/328859/hula-hoo,烏嘎嘎,,,,,,
碧藍深處,ㄅ,Dive,中,1-4,L5,6.6,4,20-30,1.53,https://boardgamegeek.com/boardgame/304324/dive,烏嘎嘎,,,,,,
未來造鎮,ㄨ,Neoville,中,2-4,K6,6.5,3,30-45,1.5,https://boardgamegeek.com/boardgame/340040/neoville,烏嘎嘎,,,,,,
家族事業,ㄐ,Family Business,中,2-6,H4,6.1,5-6,30,1.32,https://boardgamegeek.com/boardgame/170/family-business,烏嘎嘎,,,,,,
寄情花語,ㄐ,Tussie Mussie,中,2-4,E4,7,2,20-30,1.11,https://boardgamegeek.com/boardgame/257614/tussie-mussie,烏嘎嘎,,,,,,
降妖伏怪,ㄒ,Yokai Conquest,中,2-4,E4,6.7,3-4,15-35,1.63,https://boardgamegeek.com/boardgame/269146/ykai,烏嘎嘎,,,,,,
俠盜羅賓雞,ㄒ,Chickwood Forest,中,2-5,G4,6.9,4-5,45,2,https://boardgamegeek.com/boardgame/234842/chickwood-forest,烏嘎嘎,,,,,,
獨家專輯,ㄉ,Disc Cover,中,3-8,C4,N/A,N/A,20,N/A,https://boardgamegeek.com/boardgame/366067/disc-cover,烏嘎嘎,,,,,,
小小工廠,ㄒ,Little Factory,中,2-4,F4,6.4,2,20-40,2,https://boardgamegeek.com/boardgame/306300/little-factory,烏嘎嘎,,,,,,
雨林生機,ㄩ,Canopy,中,1-4,F5,7.5,2,30,2.06,https://boardgamegeek.com/boardgame/295607/canopy,烏嘎嘎,,,,,,
卡斯卡迪亞之旅,ㄎ,Cascadia,中,1-4,A2,8,2-3,30-45,1.86,https://boardgamegeek.com/boardgame/295947/cascadia,烏嘎嘎,,,,,,
羊駝山谷,ㄧ,Llamaland,中,2-4,F3,7.4,2,45,2.04,https://boardgamegeek.com/boardgame/330038/llamaland,烏嘎嘎,,,,,,
關鍵物種：北美洲,ㄍ,Keystone: North America,中,1-4,A2,7.5,1-3,40-90,1.91,https://boardgamegeek.com/boardgame/329939/keystone-north-america,烏嘎嘎,,,,,,
重裝上陣-榮譽之戰,ㄓ,Reload- Fight for Fame,中,2-4,A2,7.6,4,60,2.78,https://boardgamegeek.com/boardgame/293547/reload,烏嘎嘎,,,,,,
 重裝上陣-榮譽之戰 企業冠名戰隊包1擴充,ㄓ,Reload- Fight for Fame,中,2-4,A2,7.6,4,60,2.78,https://boardgamegeek.com/boardgame/293547/reload,烏嘎嘎,,,,,,
重裝上陣-榮譽之戰 奪旗賽擴充,ㄓ,Reload- Fight for Fame,中,2-4,A2,7.6,4,60,2.78,https://boardgamegeek.com/boardgame/293547/reload,烏嘎嘎,,,,,,
重裝上陣-榮譽之戰 轟隆鳴動擴充,ㄓ,Reload- Fight for Fame,中,2-4,A2,7.6,4,60,2.78,https://boardgamegeek.com/boardgame/293547/reload,烏嘎嘎,,,,,,
瞄準！開砲！霹靂投石車,ㄇ,Catapult kingdoms,中,2,A2,7.3,2,20-30,1.14,https://boardgamegeek.com/boardgame/310789/catapult-feud,烏嘎嘎,,,,,,
深谷酒館,ㄕ,The Taverns of Tiefenthal,中,2-4,L5,7.4,2-3,60,2.68,https://boardgamegeek.com/boardgame/269207/taverns-tiefenthal,烏嘎嘎,,,,,,
彈指網球,ㄊ,Set & Match,中,2-4,L5,7.4,2,15-30,1.15,https://boardgamegeek.com/boardgame/270847/set-match,烏嘎嘎,,,,,,
卡內基,ㄎ,Carnegie,中,1-4,J1,8,3-4,120-180,3.8,https://boardgamegeek.com/boardgame/310873/carnegie,烏嘎嘎,,,,,,
傀儡魔像,ㄎ,Golem,中,1-4,J1,7.7,2-3,90-120,3.92,https://boardgamegeek.com/boardgame/298383/golem,烏嘎嘎,,,,,,
十二生肖,ㄕ,12 Chinese Zodiac,中,2-6,B5,N/A,N/A,20-40,1,https://boardgamegeek.com/boardgame/365441/12-chinese-zodiac,烏嘎嘎,v,,,,,
希望樂園,ㄒ,Wishland,中,1-4,A2,7.3,3,60-90,2.67,https://boardgamegeek.com/boardgame/290618/wishland,烏嘎嘎,,,,,,
森靈之道,ㄙ,Bitoku,中,1-4,A2,8,3,120,3.75,https://boardgamegeek.com/boardgame/323612/bitoku,烏嘎嘎,,,,,,
月海礦場,ㄩ,Luna Maris,中,1-4,A2,8.3,4,30-120,3.59,https://boardgamegeek.com/boardgame/319392/luna-maris,烏嘎嘎,,,,,,
蝕器紀元,ㄕ,Corrosion,中,1-4,A2,7.1,2,60-120,3.25,https://boardgamegeek.com/boardgame/344277/corrosion,烏嘎嘎,,,,,,
墨西加,ㄇ,Mexica,中,2-4,K2,7.2,4,90,2.7,https://boardgamegeek.com/boardgame/2955/mexica,烏嘎嘎,,,,,,
蒂卡爾古城,ㄉ,Tikal,中,2-4,K2,7.3,4,90,2.79,https://boardgamegeek.com/boardgame/54/tikal,烏嘎嘎,,,,,,
庫斯科,ㄎ,Cuzco,中,2-4,K2,7.5,4,90,2.57,https://boardgamegeek.com/boardgame/249411/cuzco,烏嘎嘎,,,,,,
糊塗動畫室,ㄏ,Chaotic Studio,中,3-6,F4,6.7,5-6,20,1,https://boardgamegeek.com/boardgame/365597/chaotic-studio,烏嘎嘎,,,,,,
左右難題,ㄗ,Left Right Dilemma,中,3-6,C4,6.1,5-6,25-30,1,https://boardgamegeek.com/boardgame/370235/left-right-dilemma,烏嘎嘎,,,,,,
魷魚遊戲,ㄧ,Squid Game,中,3-6,B4,N/A,N/A,45,2.25,https://boardgamegeek.com/boardgame/367512/squid-game,烏嘎嘎,,,,,,
大搜查！傳奇冒險 09,ㄉ,Unlock!: Legendary Adventures,中,1-6,L4,7.8,2,60,2.5,https://boardgamegeek.com/boardgame/330084/unlock-legendary-adventures,烏嘎嘎,,,,,,
大搜查！鐵面人之謎,ㄉ,Unlock!: The Escape Room Game – In Pursuit of the Iron Mask,中,1-6,L4,6.6,"1,3",60,1,https://boardgamegeek.com/boardgame/303418/unlock-escape-room-game-pursuit-iron-mask,烏嘎嘎,,,,,,
彩虹數列,ㄘ,TEN,中,1-5,F4,7.2,4,15-30,1.38,https://boardgamegeek.com/boardgame/335609/ten,烏嘎嘎,,,,,,
動物農場,ㄉ,Happy Farm,中,2-4,F4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
速感機器人,ㄙ,Robots,中,2-6,E4,6.6,N/A,15,1,https://boardgamegeek.com/boardgame/296514/robots,烏嘎嘎,,,,,,
漢堡堆堆,ㄏ,N/A,中,2-4,E4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
漢堡得來速,ㄏ,Burger Asap,英,2-5,E4,6.8,N/A,15,N/A,https://boardgamegeek.com/boardgame/373778/burger-asap,烏嘎嘎,,,,,,
爆炸貓-災難食譜,ㄅ,Exploding Kittens: Recipes for Disaster,中,2-5,B4,7.2,4-5,15,1,https://boardgamegeek.com/boardgame/343282/exploding-kittens-recipes-disaster,烏嘎嘎,,,,,,
數字大格鬥,ㄕ,Expanders,中,2-4,D5,5.3,4,20,1.5,https://boardgamegeek.com/boardgame/329125/expanders,烏嘎嘎,,,,,,
電梯前,ㄉ,In Front of the Elevators,中,2-4,J4,7,4,20,1.46,https://boardgamegeek.com/boardgame/278751/front-elevators,烏嘎嘎,,,,,,
客人到之前,ㄎ,Before the Guests Arrive,中,2-4,J4,6.6,3,15,2,https://boardgamegeek.com/boardgame/361211/guests-arrive,烏嘎嘎,,,,,,
馭利交易者,ㄩ,World Exchangers,中,2-4,J5,6.8,4,20-40,2,https://boardgamegeek.com/boardgame/368307/world-exchangers,烏嘎嘎,,,,,,
馭利分裂者,ㄩ,World Splitters,中,2-5,A4,6.4,4,45-75,3,https://boardgamegeek.com/boardgame/368308/world-splitters,烏嘎嘎,,,,,,
裝置譯述家,ㄓ,I.A.,中,3-6,B4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
蔻拉大冒險,ㄎ,CORA QUEST,中,2-4,H3,8.1,4,45-60,2.03,https://boardgamegeek.com/boardgame/318546/coraquest,烏嘎嘎,,,,,,
忍者之夜,ㄖ,Night of the Ninja,中,4-11,H4,7.3,6,15-30,2.08,https://boardgamegeek.com/boardgame/306321/night-ninja,烏嘎嘎,,,,,,
藝妓之道,ㄧ,Geisha's Road,中,2,F5,7.1,2,20-30,2.5,https://boardgamegeek.com/boardgame/322339/hanamikoji-geishas-road,烏嘎嘎,,,,,,
逃脫檔案：蛇藤林的孩子們,ㄊ,Escape Tales: Children Of Wyrmwoods,中,1-4,I5,7.3,2,450,2.56,https://boardgamegeek.com/boardgame/299800/escape-tales-children-wyrmwoods,烏嘎嘎,,,,,,
星際探險隊：深海任務,ㄒ,The Crew: Mission Deep Sea,中,2-5,E4,8.3,4,20,2.01,https://boardgamegeek.com/boardgame/324856/crew-mission-deep-sea,烏嘎嘎,,,,,,
天痕：部落決戰,ㄊ,Skytear: Horde,中,1-3,D1,7.4,1,30,2.6,https://boardgamegeek.com/boardgame/344789/skytear-horde,烏嘎嘎,,,,,,
天下無雙 第一戰：傳奇之戰,ㄊ,天下無雙 第一戰：傳奇之戰,中,2-4,D1,7.9,2,20-40,1.92,https://boardgamegeek.com/boardgame/274637/unmatched-battle-legends-volume-one,烏嘎嘎,,,,,,
瘟疫危機：魔獸世界-巫妖王之怒,ㄨ,Pandemic World of Warcraft: Wrath of The Lich King,中,1-5,A2,7.6,3,45-60,2.17,https://boardgamegeek.com/boardgame/342848/world-warcraft-wrath-lich-king,烏嘎嘎,,,,,,
瞎掰王,ㄒ,9upper瞎掰王,中,3-9,B4,6.8,6-7,9-19,1.33,https://boardgamegeek.com/boardgame/383053/9upper,烏嘎嘎,v,,,,,
曼陀羅石,ㄇ,Mandala Stones,中,2-4,D1,7,2,30,1.83,https://boardgamegeek.com/boardgame/317504/mandala-stones,烏嘎嘎,,,,,,
派遣小鎮,ㄆ,Townsfolk Wanted!,中,2-4,D1,7.9,4,30-60,2.5,https://boardgamegeek.com/boardgame/371932/townsfolk-wanted,烏嘎嘎,,,,,,
呼嘯山脈,ㄏ,Whistle Mountain,中,2-4,D1,7.7,4,60-90,2.99,https://boardgamegeek.com/boardgame/177478/iki,烏嘎嘎,,,,,,
江戶職人物語,ㄐ,Iki,中,2-4,D1,7.7,3,60-90,2.97,https://boardgamegeek.com/boardgame/301255/whistle-mountain,烏嘎嘎,,,,,,
政變疑雲：擴充合集,ㄓ,Coup: Reformation,中,2-10,H4,7.3,6,15,1.59,https://boardgamegeek.com/boardgame/148931/coup-reformation,烏嘎嘎,,,,,,
文明時代,ㄨ,Age of Civilization,中,1-4,F4,7.1,3,30-60,2.29,https://boardgamegeek.com/boardgame/264647/age-civilization,烏嘎嘎,,,,,,
心流密碼,ㄒ,Cross Clues,中,2-6,C4,7.3,4,5-10,1.05,https://boardgamegeek.com/boardgame/300753/cross-clues,烏嘎嘎,,,,,,
吸爆鬆餅,ㄒ,Muffin Time,中,2-6,C4,6.3,5,20-40,1.06,https://boardgamegeek.com/boardgame/286735/muffin-time,烏嘎嘎,v,,,,,
抓包變色龍,ㄓ,The Chameleon,中,3-8,H4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,v,,,,,
請上車：紐約&倫敦篇,ㄑ,Get On Board,中,2-5,J5,7,2-3,30,1.89,https://boardgamegeek.com/boardgame/347013/get-board-new-york-london,烏嘎嘎,,,,,,
王權暗戰,ㄨ,Hidden Leaders,中,2-6,H4,7,4,20-40,1.75,https://boardgamegeek.com/boardgame/320718/hidden-leaders,烏嘎嘎,,,,,,
飛塔巫師,ㄈ,The Wandering Towers,中,2-6,G4,7.3,4,30,1.7,https://boardgamegeek.com/boardgame/355483/die-wandelnden-turme,烏嘎嘎,v,,,,,
不要喚醒克蘇魯,ㄅ,Don't wake up Cthulhu,中,3-6,E4,5.8,N/A,5-30,2,https://boardgamegeek.com/boardgame/320135/dont-wake-cthulhu,烏嘎嘎,,,,,,
割喉冒險隊：週年紀念版,ㄍ,(Cutthroat Caverns: Anniversary Edition,中,3-6,L7,7,4-5,30-90,2.2,https://boardgamegeek.com/boardgame/279348/cutthroat-caverns-anniversary-edition,烏嘎嘎,,,,,,
認清你的朋友,ㄖ,Fun Facts,中,4-8,C4,7,7-8,30,1,https://boardgamegeek.com/boardgame/370164/fun-facts,烏嘎嘎,,,,,,
天恩湖,ㄊ,Boonlake,中,1-4,J1,7.6,3,80-160,3.8,https://boardgamegeek.com/boardgame/343905/boonlake,烏嘎嘎,,,,,,
方舟動物園,ㄈ,Ark Nova,中,1-4,J1,8.5,2,90-150,3.72,https://boardgamegeek.com/boardgame/342942/ark-nova,烏嘎嘎,,,,,,
森生不息,ㄙ,Living Forest,中,1-4,I5,7.3,3,40,2.2,https://boardgamegeek.com/boardgame/328479/living-forest,烏嘎嘎,,,,,,
龍焰魔法鎮,ㄌ,Flamecraft,中,1-5,I4,7.5,3,60,2.17,https://boardgamegeek.com/boardgame/336986/flamecraft,烏嘎嘎,,,,,,
七巧生煙,ㄑ,CAN YOU SOLVE ME ?,中,1-12,D5,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
山貓奇襲,ㄕ,Linko!,中,2-5,K5,7,4,20,1.39,https://boardgamegeek.com/boardgame/153065/linko,烏嘎嘎,,,,,,
連線計畫,ㄌ,SETUP,中,2-4,G4,5.8,N/A,20-25,N/A,https://boardgamegeek.com/boardgame/379110/setup,烏嘎嘎,,,,,,
機智寶石,ㄐ,The Genius Gems,中,1-2,G5,7.2,N/A,N/A,N/A,https://boardgamegeek.com/boardgame/364357/genius-gems,烏嘎嘎,,,,,,
四連戰,ㄙ,Quarto,中,2,I5,6.9,2,20,1.91,https://boardgamegeek.com/boardgame/681/quarto,烏嘎嘎,,,,,,
百變方塊,ㄅ,Katamino,中,1-2,I5,6.5,1,10,1.81,https://boardgamegeek.com/boardgame/6931/katamino,烏嘎嘎,,,,,,
步步為營,ㄅ,Quoridor,中,2-4,I5,6.7,2,15,1.85,https://boardgamegeek.com/boardgame/624/quoridor,烏嘎嘎,,,,,,
石連一線,ㄕ,Qawale,中,2,I5,7.8,2,15,1,https://boardgamegeek.com/boardgame/368465/qawale,烏嘎嘎,,,,,,
坦帕尼主題樂園,ㄊ,Tenpenny Parks,中,1-4,H2,7.6,3,45-75,2.23,https://boardgamegeek.com/boardgame/294702/tenpenny-parks,烏嘎嘎,,,,,,
咻咻蹦蹦,ㄒ,Shooting Bang,中,2-6,H4,8,N/A,10-20,N/A,https://boardgamegeek.com/boardgame/369946/shooting-bang,烏嘎嘎,,,,,,
兇手就是你吧？,ㄒ,Surprise ending,中,3-6,H4,4.8,N/A,20,N/A,https://boardgamegeek.com/boardgame/375146/surprise-ending,烏嘎嘎,,,,,,
人勞,ㄖ,Jinrou,中,5-7,H4,6.2,N/A,20-40,N/A,https://boardgamegeek.com/boardgame/339301/jinrou,烏嘎嘎,,,,,,
繞著地球跑,ㄖ,Map It! World Edition,中,2-6,E4,6.2,4,20,1.11,https://boardgamegeek.com/boardgame/91425/map-it-world-edition,烏嘎嘎,,,,,,
下一站：倫敦,ㄒ,Next Station: London,中,1-4,J5,7.4,4,25-30,1.41,https://boardgamegeek.com/boardgame/353545/next-station-london,烏嘎嘎,,,,,,
拚動奇蹟,ㄆ,Animals Gathering,中,2-5,I5,N/A,N/A,20-40,N/A,https://boardgamegeek.com/boardgame/370418/animals-gathering,烏嘎嘎,,,,,,
書櫃、植栽、我的貓,ㄕ,My Shelfie,中,2-4,I5,6.5,2,30,1.42,https://boardgamegeek.com/boardgame/366456/my-shelfie,烏嘎嘎,,,,,,
煞有其時,ㄕ,That Time You Killed Me,中,2,I5,7.7,2,15-30,2.53,https://boardgamegeek.com/boardgame/344258/time-you-killed-me,烏嘎嘎,,,,,,
給我100分,ㄍ,Give me A++,中,2-6,I5,6.9,N/A,10-30,N/A,https://boardgamegeek.com/boardgame/343919/give-me,烏嘎嘎,,,,,,
藍星,ㄌ,Earth,中,1-5,H2,7.8,2,45-90,2.86,https://boardgamegeek.com/boardgame/350184/earth,烏嘎嘎,,,,,,
毒逗魔藥師,ㄉ,Whirling Witchcraft,中,2-5,I5,7.2,3,15-30,1.82,https://boardgamegeek.com/boardgame/335275/whirling-witchcraft,烏嘎嘎,,,,,,
童樣聰明,ㄊ,That's Pretty Clever! Kids,中,2-4,J5,6.8,2-3,15,1.17,https://boardgamegeek.com/boardgame/354892/s-pretty-clever-kids,烏嘎嘎,,,,,,
阿瑞斯探險隊：發現,ㄚ,Terraforming Mars: Ares Expedition – Discovery,中,1-4,L5,7.9,2-3,60,2.6,https://boardgamegeek.com/boardgameexpansion/358739/terraforming-mars-ares-expedition-discovery,烏嘎嘎,,,,,,
阿瑞斯探險隊：基礎建設,ㄚ,Terraforming Mars: Ares Expedition – Foundations,中,1-6,L5,7.3,2,60,2.33,https://boardgamegeek.com/boardgameexpansion/358740/terraforming-mars-ares-expedition-foundations,烏嘎嘎,,,,,,
阿瑞斯探險隊：危機,ㄚ,Terraforming Mars: Ares Expedition – Crisis,中,1-4,L5,7.9,1,60,2.6,https://boardgamegeek.com/boardgameexpansion/358738/terraforming-mars-ares-expedition-crisis,烏嘎嘎,,,,,,
